L 6088e0(set 7 of 32),4 miss eviction 
L 6088e4(set 7 of 32),4 hit 
L 6088e8(set 7 of 32),4 hit 
L 6088ec(set 7 of 32),4 hit 
L 6088f0(set 7 of 32),4 hit 
S 649f9c(set 28 of 32),4 hit 
S 64a090(set 4 of 32),4 hit 
S 64a184(set 12 of 32),4 hit 
S 64a278(set 19 of 32),4 hit 
S 64a36c(set 27 of 32),4 hit 
S 64a460(set 3 of 32),4 miss eviction 
S 64a554(set 10 of 32),4 hit 
S 64a648(set 18 of 32),4 hit 
L 6081a0(set 13 of 32),4 miss eviction 
L 6081a4(set 13 of 32),4 hit 
L 6081a8(set 13 of 32),4 hit 
L 6081ac(set 13 of 32),4 hit 
L 6081b0(set 13 of 32),4 hit 
L 6081b4(set 13 of 32),4 hit 
L 6081b8(set 13 of 32),4 hit 
L 6081bc(set 13 of 32),4 hit 
S 64a720(set 25 of 32),4 miss eviction 
S 64a814(set 0 of 32),4 miss eviction 
S 64a908(set 8 of 32),4 miss eviction 
S 64a9fc(set 15 of 32),4 miss eviction 
S 64aaf0(set 23 of 32),4 miss eviction 
S 64abe4(set 31 of 32),4 miss eviction 
S 64acd8(set 6 of 32),4 miss eviction 
S 64adcc(set 14 of 32),4 miss eviction 
L 6082ac(set 21 of 32),4 miss eviction 
L 6082b0(set 21 of 32),4 hit 
L 6082b4(set 21 of 32),4 hit 
L 6082b8(set 21 of 32),4 hit 
L 6082bc(set 21 of 32),4 hit 
L 6082c0(set 22 of 32),4 miss eviction 
L 6082c4(set 22 of 32),4 hit 
L 6082c8(set 22 of 32),4 hit 
S 64a724(set 25 of 32),4 hit 
S 64a818(set 0 of 32),4 hit 
S 64a90c(set 8 of 32),4 hit 
S 64aa00(set 16 of 32),4 miss eviction 
S 64aaf4(set 23 of 32),4 hit 
S 64abe8(set 31 of 32),4 hit 
S 64acdc(set 6 of 32),4 hit 
S 64add0(set 14 of 32),4 hit 
L 6083b8(set 29 of 32),4 hit 
L 6083bc(set 29 of 32),4 hit 
L 6083c0(set 30 of 32),4 miss eviction 
L 6083c4(set 30 of 32),4 hit 
L 6083c8(set 30 of 32),4 hit 
L 6083cc(set 30 of 32),4 hit 
L 6083d0(set 30 of 32),4 hit 
L 6083d4(set 30 of 32),4 hit 
S 64a728(set 25 of 32),4 hit 
S 64a81c(set 0 of 32),4 hit 
S 64a910(set 8 of 32),4 hit 
S 64aa04(set 16 of 32),4 hit 
S 64aaf8(set 23 of 32),4 hit 
S 64abec(set 31 of 32),4 hit 
S 64ace0(set 7 of 32),4 miss eviction 
S 64add4(set 14 of 32),4 hit 
L 6084c4(set 6 of 32),4 miss eviction 
L 6084c8(set 6 of 32),4 hit 
L 6084cc(set 6 of 32),4 hit 
L 6084d0(set 6 of 32),4 hit 
L 6084d4(set 6 of 32),4 hit 
L 6084d8(set 6 of 32),4 hit 
L 6084dc(set 6 of 32),4 hit 
L 6084e0(set 7 of 32),4 miss eviction 
S 64a72c(set 25 of 32),4 hit 
S 64a820(set 1 of 32),4 miss eviction 
S 64a914(set 8 of 32),4 hit 
S 64aa08(set 16 of 32),4 hit 
S 64aafc(set 23 of 32),4 hit 
S 64abf0(set 31 of 32),4 hit 
S 64ace4(set 7 of 32),4 miss eviction 
S 64add8(set 14 of 32),4 hit 
L 6085d0(set 14 of 32),4 miss eviction 
L 6085d4(set 14 of 32),4 hit 
L 6085d8(set 14 of 32),4 hit 
L 6085dc(set 14 of 32),4 hit 
L 6085e0(set 15 of 32),4 miss eviction 
L 6085e4(set 15 of 32),4 hit 
L 6085e8(set 15 of 32),4 hit 
L 6085ec(set 15 of 32),4 hit 
S 64a730(set 25 of 32),4 hit 
S 64a824(set 1 of 32),4 hit 
S 64a918(set 8 of 32),4 hit 
S 64aa0c(set 16 of 32),4 hit 
S 64ab00(set 24 of 32),4 miss eviction 
S 64abf4(set 31 of 32),4 hit 
S 64ace8(set 7 of 32),4 hit 
S 64addc(set 14 of 32),4 miss eviction 
L 6086dc(set 22 of 32),4 miss eviction 
L 6086e0(set 23 of 32),4 miss eviction 
L 6086e4(set 23 of 32),4 hit 
L 6086e8(set 23 of 32),4 hit 
L 6086ec(set 23 of 32),4 hit 
L 6086f0(set 23 of 32),4 hit 
L 6086f4(set 23 of 32),4 hit 
L 6086f8(set 23 of 32),4 hit 
S 64a734(set 25 of 32),4 hit 
S 64a828(set 1 of 32),4 hit 
S 64a91c(set 8 of 32),4 hit 
S 64aa10(set 16 of 32),4 hit 
S 64ab04(set 24 of 32),4 hit 
S 64abf8(set 31 of 32),4 hit 
S 64acec(set 7 of 32),4 hit 
S 64ade0(set 15 of 32),4 miss eviction 
L 6087e8(set 31 of 32),4 miss eviction 
L 6087ec(set 31 of 32),4 hit 
L 6087f0(set 31 of 32),4 hit 
L 6087f4(set 31 of 32),4 hit 
L 6087f8(set 31 of 32),4 hit 
L 6087fc(set 31 of 32),4 hit 
L 608800(set 0 of 32),4 miss eviction 
L 608804(set 0 of 32),4 hit 
S 64a738(set 25 of 32),4 hit 
S 64a82c(set 1 of 32),4 hit 
S 64a920(set 9 of 32),4 miss eviction 
S 64aa14(set 16 of 32),4 hit 
S 64ab08(set 24 of 32),4 hit 
S 64abfc(set 31 of 32),4 miss eviction 
S 64acf0(set 7 of 32),4 hit 
S 64ade4(set 15 of 32),4 hit 
L 6088f4(set 7 of 32),4 miss eviction 
L 6088f8(set 7 of 32),4 hit 
L 6088fc(set 7 of 32),4 hit 
L 608900(set 8 of 32),4 miss eviction 
L 608904(set 8 of 32),4 hit 
L 608908(set 8 of 32),4 hit 
L 60890c(set 8 of 32),4 hit 
L 608910(set 8 of 32),4 hit 
S 64a73c(set 25 of 32),4 hit 
S 64a830(set 1 of 32),4 hit 
S 64a924(set 9 of 32),4 hit 
S 64aa18(set 16 of 32),4 hit 
S 64ab0c(set 24 of 32),4 hit 
S 64ac00(set 0 of 32),4 miss eviction 
S 64acf4(set 7 of 32),4 miss eviction 
S 64ade8(set 15 of 32),4 hit 
L 6081c0(set 14 of 32),4 miss eviction 
L 6081c4(set 14 of 32),4 hit 
L 6081c8(set 14 of 32),4 hit 
L 6081cc(set 14 of 32),4 hit 
L 6081d0(set 14 of 32),4 hit 
L 6081d4(set 14 of 32),4 hit 
L 6081d8(set 14 of 32),4 hit 
L 6081dc(set 14 of 32),4 hit 
S 64aec0(set 22 of 32),4 miss eviction 
S 64afb4(set 29 of 32),4 miss eviction 
S 64b0a8(set 5 of 32),4 miss eviction 
S 64b19c(set 12 of 32),4 miss eviction 
S 64b290(set 20 of 32),4 miss eviction 
S 64b384(set 28 of 32),4 miss eviction 
S 64b478(set 3 of 32),4 miss eviction 
S 64b56c(set 11 of 32),4 miss eviction 
L 6082cc(set 22 of 32),4 miss eviction 
L 6082d0(set 22 of 32),4 hit 
L 6082d4(set 22 of 32),4 hit 
L 6082d8(set 22 of 32),4 hit 
L 6082dc(set 22 of 32),4 hit 
L 6082e0(set 23 of 32),4 miss eviction 
L 6082e4(set 23 of 32),4 hit 
L 6082e8(set 23 of 32),4 hit 
S 64aec4(set 22 of 32),4 miss eviction 
S 64afb8(set 29 of 32),4 hit 
S 64b0ac(set 5 of 32),4 hit 
S 64b1a0(set 13 of 32),4 miss eviction 
S 64b294(set 20 of 32),4 hit 
S 64b388(set 28 of 32),4 hit 
S 64b47c(set 3 of 32),4 hit 
S 64b570(set 11 of 32),4 hit 
L 6083d8(set 30 of 32),4 hit 
L 6083dc(set 30 of 32),4 hit 
L 6083e0(set 31 of 32),4 miss eviction 
L 6083e4(set 31 of 32),4 hit 
L 6083e8(set 31 of 32),4 hit 
L 6083ec(set 31 of 32),4 hit 
L 6083f0(set 31 of 32),4 hit 
L 6083f4(set 31 of 32),4 hit 
S 64aec8(set 22 of 32),4 hit 
S 64afbc(set 29 of 32),4 hit 
S 64b0b0(set 5 of 32),4 hit 
S 64b1a4(set 13 of 32),4 hit 
S 64b298(set 20 of 32),4 hit 
S 64b38c(set 28 of 32),4 hit 
S 64b480(set 4 of 32),4 miss eviction 
S 64b574(set 11 of 32),4 hit 
L 6084e4(set 7 of 32),4 miss eviction 
L 6084e8(set 7 of 32),4 hit 
L 6084ec(set 7 of 32),4 hit 
L 6084f0(set 7 of 32),4 hit 
L 6084f4(set 7 of 32),4 hit 
L 6084f8(set 7 of 32),4 hit 
L 6084fc(set 7 of 32),4 hit 
L 608500(set 8 of 32),4 miss eviction 
S 64aecc(set 22 of 32),4 hit 
S 64afc0(set 30 of 32),4 miss eviction 
S 64b0b4(set 5 of 32),4 hit 
S 64b1a8(set 13 of 32),4 hit 
S 64b29c(set 20 of 32),4 hit 
S 64b390(set 28 of 32),4 hit 
S 64b484(set 4 of 32),4 hit 
S 64b578(set 11 of 32),4 hit 
L 6085f0(set 15 of 32),4 miss eviction 
L 6085f4(set 15 of 32),4 hit 
L 6085f8(set 15 of 32),4 hit 
L 6085fc(set 15 of 32),4 hit 
L 608600(set 16 of 32),4 miss eviction 
L 608604(set 16 of 32),4 hit 
L 608608(set 16 of 32),4 hit 
L 60860c(set 16 of 32),4 hit 
S 64aed0(set 22 of 32),4 hit 
S 64afc4(set 30 of 32),4 hit 
S 64b0b8(set 5 of 32),4 hit 
S 64b1ac(set 13 of 32),4 hit 
S 64b2a0(set 21 of 32),4 miss eviction 
S 64b394(set 28 of 32),4 hit 
S 64b488(set 4 of 32),4 hit 
S 64b57c(set 11 of 32),4 hit 
L 6086fc(set 23 of 32),4 miss eviction 
L 608700(set 24 of 32),4 miss eviction 
L 608704(set 24 of 32),4 hit 
L 608708(set 24 of 32),4 hit 
L 60870c(set 24 of 32),4 hit 
L 608710(set 24 of 32),4 hit 
L 608714(set 24 of 32),4 hit 
L 608718(set 24 of 32),4 hit 
S 64aed4(set 22 of 32),4 hit 
S 64afc8(set 30 of 32),4 hit 
S 64b0bc(set 5 of 32),4 hit 
S 64b1b0(set 13 of 32),4 hit 
S 64b2a4(set 21 of 32),4 hit 
S 64b398(set 28 of 32),4 hit 
S 64b48c(set 4 of 32),4 hit 
S 64b580(set 12 of 32),4 miss eviction 
L 608808(set 0 of 32),4 miss eviction 
L 60880c(set 0 of 32),4 hit 
L 608810(set 0 of 32),4 hit 
L 608814(set 0 of 32),4 hit 
L 608818(set 0 of 32),4 hit 
L 60881c(set 0 of 32),4 hit 
L 608820(set 1 of 32),4 miss eviction 
L 608824(set 1 of 32),4 hit 
S 64aed8(set 22 of 32),4 hit 
S 64afcc(set 30 of 32),4 hit 
S 64b0c0(set 6 of 32),4 miss eviction 
S 64b1b4(set 13 of 32),4 hit 
S 64b2a8(set 21 of 32),4 hit 
S 64b39c(set 28 of 32),4 hit 
S 64b490(set 4 of 32),4 hit 
S 64b584(set 12 of 32),4 hit 
L 608914(set 8 of 32),4 miss eviction 
L 608918(set 8 of 32),4 hit 
L 60891c(set 8 of 32),4 hit 
L 608920(set 9 of 32),4 miss eviction 
L 608924(set 9 of 32),4 hit 
L 608928(set 9 of 32),4 hit 
L 60892c(set 9 of 32),4 hit 
L 608930(set 9 of 32),4 hit 
S 64aedc(set 22 of 32),4 hit 
S 64afd0(set 30 of 32),4 hit 
S 64b0c4(set 6 of 32),4 hit 
S 64b1b8(set 13 of 32),4 hit 
S 64b2ac(set 21 of 32),4 hit 
S 64b3a0(set 29 of 32),4 miss eviction 
S 64b494(set 4 of 32),4 hit 
S 64b588(set 12 of 32),4 hit 
L 6081e0(set 15 of 32),4 miss eviction 
L 6081e4(set 15 of 32),4 hit 
L 6081e8(set 15 of 32),4 hit 
L 6081ec(set 15 of 32),4 hit 
L 6081f0(set 15 of 32),4 hit 
L 6081f4(set 15 of 32),4 hit 
L 6081f8(set 15 of 32),4 hit 
L 6081fc(set 15 of 32),4 hit 
S 64b660(set 19 of 32),4 miss eviction 
S 64b754(set 26 of 32),4 miss eviction 
S 64b848(set 2 of 32),4 miss eviction 
S 64b93c(set 9 of 32),4 miss eviction 
S 64ba30(set 17 of 32),4 miss eviction 
S 64bb24(set 25 of 32),4 miss eviction 
S 64bc18(set 0 of 32),4 miss eviction 
S 64bd0c(set 8 of 32),4 miss eviction 
L 6082ec(set 23 of 32),4 miss eviction 
L 6082f0(set 23 of 32),4 hit 
L 6082f4(set 23 of 32),4 hit 
L 6082f8(set 23 of 32),4 hit 
L 6082fc(set 23 of 32),4 hit 
L 608300(set 24 of 32),4 miss eviction 
L 608304(set 24 of 32),4 hit 
L 608308(set 24 of 32),4 hit 
S 64b664(set 19 of 32),4 hit 
S 64b758(set 26 of 32),4 hit 
S 64b84c(set 2 of 32),4 hit 
S 64b940(set 10 of 32),4 miss eviction 
S 64ba34(set 17 of 32),4 hit 
S 64bb28(set 25 of 32),4 hit 
S 64bc1c(set 0 of 32),4 hit 
S 64bd10(set 8 of 32),4 hit 
L 6083f8(set 31 of 32),4 hit 
L 6083fc(set 31 of 32),4 hit 
L 608400(set 0 of 32),4 miss eviction 
L 608404(set 0 of 32),4 hit 
L 608408(set 0 of 32),4 hit 
L 60840c(set 0 of 32),4 hit 
L 608410(set 0 of 32),4 hit 
L 608414(set 0 of 32),4 hit 
S 64b668(set 19 of 32),4 hit 
S 64b75c(set 26 of 32),4 hit 
S 64b850(set 2 of 32),4 hit 
S 64b944(set 10 of 32),4 hit 
S 64ba38(set 17 of 32),4 hit 
S 64bb2c(set 25 of 32),4 hit 
S 64bc20(set 1 of 32),4 miss eviction 
S 64bd14(set 8 of 32),4 hit 
L 608504(set 8 of 32),4 miss eviction 
L 608508(set 8 of 32),4 hit 
L 60850c(set 8 of 32),4 hit 
L 608510(set 8 of 32),4 hit 
L 608514(set 8 of 32),4 hit 
L 608518(set 8 of 32),4 hit 
L 60851c(set 8 of 32),4 hit 
L 608520(set 9 of 32),4 miss eviction 
S 64b66c(set 19 of 32),4 hit 
S 64b760(set 27 of 32),4 miss eviction 
S 64b854(set 2 of 32),4 hit 
S 64b948(set 10 of 32),4 hit 
S 64ba3c(set 17 of 32),4 hit 
S 64bb30(set 25 of 32),4 hit 
S 64bc24(set 1 of 32),4 hit 
S 64bd18(set 8 of 32),4 miss eviction 
L 608610(set 16 of 32),4 hit 
L 608614(set 16 of 32),4 hit 
L 608618(set 16 of 32),4 hit 
L 60861c(set 16 of 32),4 hit 
L 608620(set 17 of 32),4 miss eviction 
L 608624(set 17 of 32),4 hit 
L 608628(set 17 of 32),4 hit 
L 60862c(set 17 of 32),4 hit 
S 64b670(set 19 of 32),4 hit 
S 64b764(set 27 of 32),4 hit 
S 64b858(set 2 of 32),4 hit 
S 64b94c(set 10 of 32),4 hit 
S 64ba40(set 18 of 32),4 miss eviction 
S 64bb34(set 25 of 32),4 hit 
S 64bc28(set 1 of 32),4 hit 
S 64bd1c(set 8 of 32),4 hit 
L 60871c(set 24 of 32),4 miss eviction 
L 608720(set 25 of 32),4 miss eviction 
L 608724(set 25 of 32),4 hit 
L 608728(set 25 of 32),4 hit 
L 60872c(set 25 of 32),4 hit 
L 608730(set 25 of 32),4 hit 
L 608734(set 25 of 32),4 hit 
L 608738(set 25 of 32),4 hit 
S 64b674(set 19 of 32),4 hit 
S 64b768(set 27 of 32),4 hit 
S 64b85c(set 2 of 32),4 hit 
S 64b950(set 10 of 32),4 hit 
S 64ba44(set 18 of 32),4 hit 
S 64bb38(set 25 of 32),4 miss eviction 
S 64bc2c(set 1 of 32),4 hit 
S 64bd20(set 9 of 32),4 miss eviction 
L 608828(set 1 of 32),4 miss eviction 
L 60882c(set 1 of 32),4 hit 
L 608830(set 1 of 32),4 hit 
L 608834(set 1 of 32),4 hit 
L 608838(set 1 of 32),4 hit 
L 60883c(set 1 of 32),4 hit 
L 608840(set 2 of 32),4 miss eviction 
L 608844(set 2 of 32),4 hit 
S 64b678(set 19 of 32),4 hit 
S 64b76c(set 27 of 32),4 hit 
S 64b860(set 3 of 32),4 miss eviction 
S 64b954(set 10 of 32),4 hit 
S 64ba48(set 18 of 32),4 hit 
S 64bb3c(set 25 of 32),4 hit 
S 64bc30(set 1 of 32),4 miss eviction 
S 64bd24(set 9 of 32),4 hit 
L 608934(set 9 of 32),4 miss eviction 
L 608938(set 9 of 32),4 hit 
L 60893c(set 9 of 32),4 hit 
L 608940(set 10 of 32),4 miss eviction 
L 608944(set 10 of 32),4 hit 
L 608948(set 10 of 32),4 hit 
L 60894c(set 10 of 32),4 hit 
L 608950(set 10 of 32),4 hit 
S 64b67c(set 19 of 32),4 hit 
S 64b770(set 27 of 32),4 hit 
S 64b864(set 3 of 32),4 hit 
S 64b958(set 10 of 32),4 miss eviction 
S 64ba4c(set 18 of 32),4 hit 
S 64bb40(set 26 of 32),4 miss eviction 
S 64bc34(set 1 of 32),4 hit 
S 64bd28(set 9 of 32),4 miss eviction 
L 608a60(set 19 of 32),4 miss eviction 
L 608a64(set 19 of 32),4 hit 
L 608a68(set 19 of 32),4 hit 
L 608b6c(set 27 of 32),4 miss eviction 
L 608b70(set 27 of 32),4 hit 
L 608b74(set 27 of 32),4 hit 
L 608c78(set 3 of 32),4 miss eviction 
L 608c7c(set 3 of 32),4 hit 
L 608c80(set 4 of 32),4 miss eviction 
L 608d84(set 12 of 32),4 miss eviction 
L 608d88(set 12 of 32),4 hit 
L 608d8c(set 12 of 32),4 hit 
S 64be20(set 17 of 32),4 miss eviction 
S 64bf14(set 24 of 32),4 miss eviction 
S 64c008(set 0 of 32),4 miss eviction 
S 64be24(set 17 of 32),4 hit 
S 64bf18(set 24 of 32),4 hit 
S 64c00c(set 0 of 32),4 hit 
S 64be28(set 17 of 32),4 hit 
S 64bf1c(set 24 of 32),4 hit 
S 64c010(set 0 of 32),4 hit 
S 64be2c(set 17 of 32),4 hit 
S 64bf20(set 25 of 32),4 miss eviction 
S 64c014(set 0 of 32),4 hit 
L 608e90(set 20 of 32),4 miss eviction 
L 608e94(set 20 of 32),4 hit 
L 608e98(set 20 of 32),4 hit 
L 608f9c(set 28 of 32),4 miss eviction 
L 608fa0(set 29 of 32),4 miss eviction 
L 608fa4(set 29 of 32),4 hit 
L 6090a8(set 5 of 32),4 miss eviction 
L 6090ac(set 5 of 32),4 hit 
L 6090b0(set 5 of 32),4 hit 
L 6091b4(set 13 of 32),4 miss eviction 
L 6091b8(set 13 of 32),4 hit 
L 6091bc(set 13 of 32),4 hit 
S 64be30(set 17 of 32),4 hit 
S 64bf24(set 25 of 32),4 hit 
S 64c018(set 0 of 32),4 hit 
S 64be34(set 17 of 32),4 hit 
S 64bf28(set 25 of 32),4 hit 
S 64c01c(set 0 of 32),4 hit 
S 64be38(set 17 of 32),4 hit 
S 64bf2c(set 25 of 32),4 hit 
S 64c020(set 1 of 32),4 miss eviction 
S 64be3c(set 17 of 32),4 hit 
S 64bf30(set 25 of 32),4 hit 
S 64c024(set 1 of 32),4 hit 
L 608960(set 11 of 32),4 miss eviction 
L 608964(set 11 of 32),4 hit 
L 608968(set 11 of 32),4 hit 
L 60896c(set 11 of 32),4 hit 
L 608970(set 11 of 32),4 hit 
L 608974(set 11 of 32),4 hit 
L 608978(set 11 of 32),4 hit 
L 60897c(set 11 of 32),4 hit 
S 648120(set 9 of 32),4 miss eviction 
S 648214(set 16 of 32),4 miss eviction 
S 648308(set 24 of 32),4 miss eviction 
S 6483fc(set 31 of 32),4 miss eviction 
S 6484f0(set 7 of 32),4 miss eviction 
S 6485e4(set 15 of 32),4 miss eviction 
S 6486d8(set 22 of 32),4 miss eviction 
S 6487cc(set 30 of 32),4 miss eviction 
L 608a6c(set 19 of 32),4 hit 
L 608a70(set 19 of 32),4 hit 
L 608a74(set 19 of 32),4 hit 
L 608a78(set 19 of 32),4 hit 
L 608a7c(set 19 of 32),4 hit 
L 608a80(set 20 of 32),4 miss eviction 
L 608a84(set 20 of 32),4 hit 
L 608a88(set 20 of 32),4 hit 
S 648124(set 9 of 32),4 hit 
S 648218(set 16 of 32),4 hit 
S 64830c(set 24 of 32),4 hit 
S 648400(set 0 of 32),4 miss eviction 
S 6484f4(set 7 of 32),4 hit 
S 6485e8(set 15 of 32),4 hit 
S 6486dc(set 22 of 32),4 hit 
S 6487d0(set 30 of 32),4 hit 
L 608b78(set 27 of 32),4 hit 
L 608b7c(set 27 of 32),4 hit 
L 608b80(set 28 of 32),4 miss eviction 
L 608b84(set 28 of 32),4 hit 
L 608b88(set 28 of 32),4 hit 
L 608b8c(set 28 of 32),4 hit 
L 608b90(set 28 of 32),4 hit 
L 608b94(set 28 of 32),4 hit 
S 648128(set 9 of 32),4 hit 
S 64821c(set 16 of 32),4 hit 
S 648310(set 24 of 32),4 hit 
S 648404(set 0 of 32),4 hit 
S 6484f8(set 7 of 32),4 hit 
S 6485ec(set 15 of 32),4 hit 
S 6486e0(set 23 of 32),4 miss eviction 
S 6487d4(set 30 of 32),4 hit 
L 608c84(set 4 of 32),4 hit 
L 608c88(set 4 of 32),4 hit 
L 608c8c(set 4 of 32),4 hit 
L 608c90(set 4 of 32),4 hit 
L 608c94(set 4 of 32),4 hit 
L 608c98(set 4 of 32),4 hit 
L 608c9c(set 4 of 32),4 hit 
L 608ca0(set 5 of 32),4 miss eviction 
S 64812c(set 9 of 32),4 hit 
S 648220(set 17 of 32),4 miss eviction 
S 648314(set 24 of 32),4 hit 
S 648408(set 0 of 32),4 hit 
S 6484fc(set 7 of 32),4 hit 
S 6485f0(set 15 of 32),4 hit 
S 6486e4(set 23 of 32),4 hit 
S 6487d8(set 30 of 32),4 hit 
L 608d90(set 12 of 32),4 hit 
L 608d94(set 12 of 32),4 hit 
L 608d98(set 12 of 32),4 hit 
L 608d9c(set 12 of 32),4 hit 
L 608da0(set 13 of 32),4 miss eviction 
L 608da4(set 13 of 32),4 hit 
L 608da8(set 13 of 32),4 hit 
L 608dac(set 13 of 32),4 hit 
S 648130(set 9 of 32),4 hit 
S 648224(set 17 of 32),4 hit 
S 648318(set 24 of 32),4 hit 
S 64840c(set 0 of 32),4 hit 
S 648500(set 8 of 32),4 miss eviction 
S 6485f4(set 15 of 32),4 hit 
S 6486e8(set 23 of 32),4 hit 
S 6487dc(set 30 of 32),4 hit 
L 608e9c(set 20 of 32),4 miss eviction 
L 608ea0(set 21 of 32),4 miss eviction 
L 608ea4(set 21 of 32),4 hit 
L 608ea8(set 21 of 32),4 hit 
L 608eac(set 21 of 32),4 hit 
L 608eb0(set 21 of 32),4 hit 
L 608eb4(set 21 of 32),4 hit 
L 608eb8(set 21 of 32),4 hit 
S 648134(set 9 of 32),4 hit 
S 648228(set 17 of 32),4 hit 
S 64831c(set 24 of 32),4 hit 
S 648410(set 0 of 32),4 hit 
S 648504(set 8 of 32),4 hit 
S 6485f8(set 15 of 32),4 hit 
S 6486ec(set 23 of 32),4 hit 
S 6487e0(set 31 of 32),4 miss eviction 
L 608fa8(set 29 of 32),4 hit 
L 608fac(set 29 of 32),4 hit 
L 608fb0(set 29 of 32),4 hit 
L 608fb4(set 29 of 32),4 hit 
L 608fb8(set 29 of 32),4 hit 
L 608fbc(set 29 of 32),4 hit 
L 608fc0(set 30 of 32),4 miss eviction 
L 608fc4(set 30 of 32),4 hit 
S 648138(set 9 of 32),4 hit 
S 64822c(set 17 of 32),4 hit 
S 648320(set 25 of 32),4 miss eviction 
S 648414(set 0 of 32),4 hit 
S 648508(set 8 of 32),4 hit 
S 6485fc(set 15 of 32),4 hit 
S 6486f0(set 23 of 32),4 hit 
S 6487e4(set 31 of 32),4 hit 
L 6090b4(set 5 of 32),4 miss eviction 
L 6090b8(set 5 of 32),4 hit 
L 6090bc(set 5 of 32),4 hit 
L 6090c0(set 6 of 32),4 miss eviction 
L 6090c4(set 6 of 32),4 hit 
L 6090c8(set 6 of 32),4 hit 
L 6090cc(set 6 of 32),4 hit 
L 6090d0(set 6 of 32),4 hit 
S 64813c(set 9 of 32),4 hit 
S 648230(set 17 of 32),4 hit 
S 648324(set 25 of 32),4 hit 
S 648418(set 0 of 32),4 hit 
S 64850c(set 8 of 32),4 hit 
S 648600(set 16 of 32),4 miss eviction 
S 6486f4(set 23 of 32),4 hit 
S 6487e8(set 31 of 32),4 hit 
L 608980(set 12 of 32),4 miss eviction 
L 608984(set 12 of 32),4 hit 
L 608988(set 12 of 32),4 hit 
L 60898c(set 12 of 32),4 hit 
L 608990(set 12 of 32),4 hit 
L 608994(set 12 of 32),4 hit 
L 608998(set 12 of 32),4 hit 
L 60899c(set 12 of 32),4 hit 
S 6488c0(set 6 of 32),4 miss eviction 
S 6489b4(set 13 of 32),4 miss eviction 
S 648aa8(set 21 of 32),4 miss eviction 
S 648b9c(set 28 of 32),4 miss eviction 
S 648c90(set 4 of 32),4 miss eviction 
S 648d84(set 12 of 32),4 miss eviction 
S 648e78(set 19 of 32),4 miss eviction 
S 648f6c(set 27 of 32),4 miss eviction 
L 608a8c(set 20 of 32),4 miss eviction 
L 608a90(set 20 of 32),4 hit 
L 608a94(set 20 of 32),4 hit 
L 608a98(set 20 of 32),4 hit 
L 608a9c(set 20 of 32),4 hit 
L 608aa0(set 21 of 32),4 miss eviction 
L 608aa4(set 21 of 32),4 hit 
L 608aa8(set 21 of 32),4 hit 
S 6488c4(set 6 of 32),4 hit 
S 6489b8(set 13 of 32),4 hit 
S 648aac(set 21 of 32),4 miss eviction 
S 648ba0(set 29 of 32),4 miss eviction 
S 648c94(set 4 of 32),4 hit 
S 648d88(set 12 of 32),4 hit 
S 648e7c(set 19 of 32),4 hit 
S 648f70(set 27 of 32),4 hit 
L 608b98(set 28 of 32),4 miss eviction 
L 608b9c(set 28 of 32),4 hit 
L 608ba0(set 29 of 32),4 miss eviction 
L 608ba4(set 29 of 32),4 hit 
L 608ba8(set 29 of 32),4 hit 
L 608bac(set 29 of 32),4 hit 
L 608bb0(set 29 of 32),4 hit 
L 608bb4(set 29 of 32),4 hit 
S 6488c8(set 6 of 32),4 hit 
S 6489bc(set 13 of 32),4 hit 
S 648ab0(set 21 of 32),4 hit 
S 648ba4(set 29 of 32),4 miss eviction 
S 648c98(set 4 of 32),4 hit 
S 648d8c(set 12 of 32),4 hit 
S 648e80(set 20 of 32),4 miss eviction 
S 648f74(set 27 of 32),4 hit 
L 608ca4(set 5 of 32),4 miss eviction 
L 608ca8(set 5 of 32),4 hit 
L 608cac(set 5 of 32),4 hit 
L 608cb0(set 5 of 32),4 hit 
L 608cb4(set 5 of 32),4 hit 
L 608cb8(set 5 of 32),4 hit 
L 608cbc(set 5 of 32),4 hit 
L 608cc0(set 6 of 32),4 miss eviction 
S 6488cc(set 6 of 32),4 miss eviction 
S 6489c0(set 14 of 32),4 miss eviction 
S 648ab4(set 21 of 32),4 hit 
S 648ba8(set 29 of 32),4 hit 
S 648c9c(set 4 of 32),4 hit 
S 648d90(set 12 of 32),4 hit 
S 648e84(set 20 of 32),4 hit 
S 648f78(set 27 of 32),4 hit 
L 608db0(set 13 of 32),4 miss eviction 
L 608db4(set 13 of 32),4 hit 
L 608db8(set 13 of 32),4 hit 
L 608dbc(set 13 of 32),4 hit 
L 608dc0(set 14 of 32),4 miss eviction 
L 608dc4(set 14 of 32),4 hit 
L 608dc8(set 14 of 32),4 hit 
L 608dcc(set 14 of 32),4 hit 
S 6488d0(set 6 of 32),4 hit 
S 6489c4(set 14 of 32),4 miss eviction 
S 648ab8(set 21 of 32),4 hit 
S 648bac(set 29 of 32),4 hit 
S 648ca0(set 5 of 32),4 miss eviction 
S 648d94(set 12 of 32),4 hit 
S 648e88(set 20 of 32),4 hit 
S 648f7c(set 27 of 32),4 hit 
L 608ebc(set 21 of 32),4 miss eviction 
L 608ec0(set 22 of 32),4 miss eviction 
L 608ec4(set 22 of 32),4 hit 
L 608ec8(set 22 of 32),4 hit 
L 608ecc(set 22 of 32),4 hit 
L 608ed0(set 22 of 32),4 hit 
L 608ed4(set 22 of 32),4 hit 
